"Time (EpMin)","Strand Name","Range (km)"
889,"Facility/Berkeley To Satellite/LEO26",3742
894,"Facility/Berkeley To Satellite/LEO26",2496
899,"Facility/Berkeley To Satellite/LEO26",2447
904,"Facility/Berkeley To Satellite/LEO26",3664
904,"Facility/Berkeley To Satellite/LEO26",3707
993,"Facility/Berkeley To Satellite/LEO26",3743
998,"Facility/Berkeley To Satellite/LEO26",1919
1003,"Facility/Berkeley To Satellite/LEO26",1199
1008,"Facility/Berkeley To Satellite/LEO26",2739
1011,"Facility/Berkeley To Satellite/LEO26",3702
1100,"Facility/Berkeley To Satellite/LEO26",3740
1105,"Facility/Berkeley To Satellite/LEO26",3040
1110,"Facility/Berkeley To Satellite/LEO26",3520
1111,"Facility/Berkeley To Satellite/LEO26",3715
316,"Facility/Berkeley To Satellite/LEO31",3720
321,"Facility/Berkeley To Satellite/LEO31",3367
324,"Facility/Berkeley To Satellite/LEO31",3739
415,"Facility/Berkeley To Satellite/LEO31",3702
420,"Facility/Berkeley To Satellite/LEO31",1951
425,"Facility/Berkeley To Satellite/LEO31",1420
430,"Facility/Berkeley To Satellite/LEO31",2920
432,"Facility/Berkeley To Satellite/LEO31",3743
521,"Facility/Berkeley To Satellite/LEO31",3705
526,"Facility/Berkeley To Satellite/LEO31",2283
531,"Facility/Berkeley To Satellite/LEO31",2113
536,"Facility/Berkeley To Satellite/LEO31",3390
537,"Facility/Berkeley To Satellite/LEO31",3742
1077,"Facility/Berkeley To Satellite/LEO31",3742
1082,"Facility/Berkeley To Satellite/LEO31",2384
1087,"Facility/Berkeley To Satellite/LEO31",2232
1092,"Facility/Berkeley To Satellite/LEO31",3473
1093,"Facility/Berkeley To Satellite/LEO31",3706
1182,"Facility/Berkeley To Satellite/LEO31",3743
1187,"Facility/Berkeley To Satellite/LEO31",1955
1192,"Facility/Berkeley To Satellite/LEO31",1309
1197,"Facility/Berkeley To Satellite/LEO31",2813
1199,"Facility/Berkeley To Satellite/LEO31",3702
1289,"Facility/Berkeley To Satellite/LEO31",3739
1294,"Facility/Berkeley To Satellite/LEO31",3223
1299,"Facility/Berkeley To Satellite/LEO31",3718
301,"Facility/Berkeley To Satellite/LEO32",3729
304,"Facility/Berkeley To Satellite/LEO32",3734
398,"Facility/Berkeley To Satellite/LEO32",3704
403,"Facility/Berkeley To Satellite/LEO32",2079
408,"Facility/Berkeley To Satellite/LEO32",1732
413,"Facility/Berkeley To Satellite/LEO32",3153
414,"Facility/Berkeley To Satellite/LEO32",3742
503,"Facility/Berkeley To Satellite/LEO32",3703
508,"Facility/Berkeley To Satellite/LEO32",2107
513,"Facility/Berkeley To Satellite/LEO32",1745
518,"Facility/Berkeley To Satellite/LEO32",3100
520,"Facility/Berkeley To Satellite/LEO32",3743
1060,"Facility/Berkeley To Satellite/LEO32",3742
1065,"Facility/Berkeley To Satellite/LEO32",2602
1070,"Facility/Berkeley To Satellite/LEO32",2652
1074,"Facility/Berkeley To Satellite/LEO32",3708
1164,"Facility/Berkeley To Satellite/LEO32",3743
1169,"Facility/Berkeley To Satellite/LEO32",1902
1174,"Facility/Berkeley To Satellite/LEO32",1131
1179,"Facility/Berkeley To Satellite/LEO32",2692
1182,"Facility/Berkeley To Satellite/LEO32",3702
1271,"Facility/Berkeley To Satellite/LEO32",3741
1276,"Facility/Berkeley To Satellite/LEO32",2892
1281,"Facility/Berkeley To Satellite/LEO32",3272
1283,"Facility/Berkeley To Satellite/LEO32",3713
381,"Facility/Berkeley To Satellite/LEO33",3706
386,"Facility/Berkeley To Satellite/LEO33",2248
391,"Facility/Berkeley To Satellite/LEO33",2103
396,"Facility/Berkeley To Satellite/LEO33",3462
397,"Facility/Berkeley To Satellite/LEO33",3742
485,"Facility/Berkeley To Satellite/LEO33",3702
490,"Facility/Berkeley To Satellite/LEO33",1973
495,"Facility/Berkeley To Satellite/LEO33",1431
500,"Facility/Berkeley To Satellite/LEO33",2882
502,"Facility/Berkeley To Satellite/LEO33",3743
596,"Facility/Berkeley To Satellite/LEO33",3720
601,"Facility/Berkeley To Satellite/LEO33",3410
605,"Facility/Berkeley To Satellite/LEO33",3739
1043,"Facility/Berkeley To Satellite/LEO33",3741
1048,"Facility/Berkeley To Satellite/LEO33",2860
1053,"Facility/Berkeley To Satellite/LEO33",3111
1056,"Facility/Berkeley To Satellite/LEO33",3712
1147,"Facility/Berkeley To Satellite/LEO33",3743
1152,"Facility/Berkeley To Satellite/LEO33",1904
1157,"Facility/Berkeley To Satellite/LEO33",1109
1162,"Facility/Berkeley To Satellite/LEO33",2664
1164,"Facility/Berkeley To Satellite/LEO33",3701
1253,"Facility/Berkeley To Satellite/LEO33",3741
1258,"Facility/Berkeley To Satellite/LEO33",2621
1263,"Facility/Berkeley To Satellite/LEO33",2788
1267,"Facility/Berkeley To Satellite/LEO33",3710
364,"Facility/Berkeley To Satellite/LEO34",3708
369,"Facility/Berkeley To Satellite/LEO34",2454
374,"Facility/Berkeley To Satellite/LEO34",2519
379,"Facility/Berkeley To Satellite/LEO34",3742
467,"Facility/Berkeley To Satellite/LEO34",3702
472,"Facility/Berkeley To Satellite/LEO34",1887
477,"Facility/Berkeley To Satellite/LEO34",1206
482,"Facility/Berkeley To Satellite/LEO34",2748
485,"Facility/Berkeley To Satellite/LEO34",3743
577,"Facility/Berkeley To Satellite/LEO34",3715
582,"Facility/Berkeley To Satellite/LEO34",3044
587,"Facility/Berkeley To Satellite/LEO34",3458
588,"Facility/Berkeley To Satellite/LEO34",3740
1026,"Facility/Berkeley To Satellite/LEO34",3740
1031,"Facility/Berkeley To Satellite/LEO34",3165
1036,"Facility/Berkeley To Satellite/LEO34",3631
1036,"Facility/Berkeley To Satellite/LEO34",3716
1129,"Facility/Berkeley To Satellite/LEO34",3743
1134,"Facility/Berkeley To Satellite/LEO34",1955
1139,"Facility/Berkeley To Satellite/LEO34",1252
1144,"Facility/Berkeley To Satellite/LEO34",2740
1147,"Facility/Berkeley To Satellite/LEO34",3702
1235,"Facility/Berkeley To Satellite/LEO34",3742
1240,"Facility/Berkeley To Satellite/LEO34",2391
1245,"Facility/Berkeley To Satellite/LEO34",2351
1250,"Facility/Berkeley To Satellite/LEO34",3663
1250,"Facility/Berkeley To Satellite/LEO34",3707
347,"Facility/Berkeley To Satellite/LEO35",3711
352,"Facility/Berkeley To Satellite/LEO35",2704
357,"Facility/Berkeley To Satellite/LEO35",2972
361,"Facility/Berkeley To Satellite/LEO35",3741
450,"Facility/Berkeley To Satellite/LEO35",3701
455,"Facility/Berkeley To Satellite/LEO35",1856
460,"Facility/Berkeley To Satellite/LEO35",1117
465,"Facility/Berkeley To Satellite/LEO35",2706
467,"Facility/Berkeley To Satellite/LEO35",3743
558,"Facility/Berkeley To Satellite/LEO35",3711
563,"Facility/Berkeley To Satellite/LEO35",2748
568,"Facility/Berkeley To Satellite/LEO35",2966
571,"Facility/Berkeley To Satellite/LEO35",3741
1010,"Facility/Berkeley To Satellite/LEO35",3737
1015,"Facility/Berkeley To Satellite/LEO35",3570
1017,"Facility/Berkeley To Satellite/LEO35",3723
1112,"Facility/Berkeley To Satellite/LEO35",3743
1117,"Facility/Berkeley To Satellite/LEO35",2059
1122,"Facility/Berkeley To Satellite/LEO35",1513
1127,"Facility/Berkeley To Satellite/LEO35",2903
1129,"Facility/Berkeley To Satellite/LEO35",3703
1217,"Facility/Berkeley To Satellite/LEO35",3742
1222,"Facility/Berkeley To Satellite/LEO35",2200
1227,"Facility/Berkeley To Satellite/LEO35",1953
1232,"Facility/Berkeley To Satellite/LEO35",3314
1233,"Facility/Berkeley To Satellite/LEO35",3705
331,"Facility/Berkeley To Satellite/LEO36",3715
336,"Facility/Berkeley To Satellite/LEO36",3000
341,"Facility/Berkeley To Satellite/LEO36",3476
342,"Facility/Berkeley To Satellite/LEO36",3740
432,"Facility/Berkeley To Satellite/LEO36",3702
437,"Facility/Berkeley To Satellite/LEO36",1876
442,"Facility/Berkeley To Satellite/LEO36",1198
447,"Facility/Berkeley To Satellite/LEO36",2767
450,"Facility/Berkeley To Satellite/LEO36",3743
539,"Facility/Berkeley To Satellite/LEO36",3707
544,"Facility/Berkeley To Satellite/LEO36",2497
549,"Facility/Berkeley To Satellite/LEO36",2521
554,"Facility/Berkeley To Satellite/LEO36",3742
1094,"Facility/Berkeley To Satellite/LEO36",3742
1099,"Facility/Berkeley To Satellite/LEO36",2202
1104,"Facility/Berkeley To Satellite/LEO36",1849
1109,"Facility/Berkeley To Satellite/LEO36",3153
1111,"Facility/Berkeley To Satellite/LEO36",3704
1199,"Facility/Berkeley To Satellite/LEO36",3743
1204,"Facility/Berkeley To Satellite/LEO36",2056
1209,"Facility/Berkeley To Satellite/LEO36",1596
1214,"Facility/Berkeley To Satellite/LEO36",3023
1216,"Facility/Berkeley To Satellite/LEO36",3703
1309,"Facility/Berkeley To Satellite/LEO36",3737
1314,"Facility/Berkeley To Satellite/LEO36",3680
1314,"Facility/Berkeley To Satellite/LEO36",3725
22,"Facility/Berkeley To Satellite/LEO41",3740
27,"Facility/Berkeley To Satellite/LEO41",2998
32,"Facility/Berkeley To Satellite/LEO41",3450
33,"Facility/Berkeley To Satellite/LEO41",3715
519,"Facility/Berkeley To Satellite/LEO41",3713
524,"Facility/Berkeley To Satellite/LEO41",2838
529,"Facility/Berkeley To Satellite/LEO41",3205
531,"Facility/Berkeley To Satellite/LEO41",3741
621,"Facility/Berkeley To Satellite/LEO41",3701
626,"Facility/Berkeley To Satellite/LEO41",1858
631,"Facility/Berkeley To Satellite/LEO41",1136
636,"Facility/Berkeley To Satellite/LEO41",2723
638,"Facility/Berkeley To Satellite/LEO41",3743
728,"Facility/Berkeley To Satellite/LEO41",3709
733,"Facility/Berkeley To Satellite/LEO41",2624
738,"Facility/Berkeley To Satellite/LEO41",2749
743,"Facility/Berkeley To Satellite/LEO41",3742
1182,"Facility/Berkeley To Satellite/LEO41",3735
1186,"Facility/Berkeley To Satellite/LEO41",3728
1283,"Facility/Berkeley To Satellite/LEO41",3743
1288,"Facility/Berkeley To Satellite/LEO41",2120
1293,"Facility/Berkeley To Satellite/LEO41",1668
1298,"Facility/Berkeley To Satellite/LEO41",3017
1300,"Facility/Berkeley To Satellite/LEO41",3703
1388,"Facility/Berkeley To Satellite/LEO41",3742
1393,"Facility/Berkeley To Satellite/LEO41",2125
1398,"Facility/Berkeley To Satellite/LEO41",1776
1403,"Facility/Berkeley To Satellite/LEO41",3167
1405,"Facility/Berkeley To Satellite/LEO41",3704
3,"Facility/Berkeley To Satellite/LEO42",3741
8,"Facility/Berkeley To Satellite/LEO42",2708
13,"Facility/Berkeley To Satellite/LEO42",2949
17,"Facility/Berkeley To Satellite/LEO42",3711
503,"Facility/Berkeley To Satellite/LEO42",3717
508,"Facility/Berkeley To Satellite/LEO42",3162
513,"Facility/Berkeley To Satellite/LEO42",3740
603,"Facility/Berkeley To Satellite/LEO42",3702
608,"Facility/Berkeley To Satellite/LEO42",1906
613,"Facility/Berkeley To Satellite/LEO42",1289
618,"Facility/Berkeley To Satellite/LEO42",2827
621,"Facility/Berkeley To Satellite/LEO42",3743
710,"Facility/Berkeley To Satellite/LEO42",3706
715,"Facility/Berkeley To Satellite/LEO42",2391
720,"Facility/Berkeley To Satellite/LEO42",2322
725,"Facility/Berkeley To Satellite/LEO42",3568
725,"Facility/Berkeley To Satellite/LEO42",3742
1265,"Facility/Berkeley To Satellite/LEO42",3742
1270,"Facility/Berkeley To Satellite/LEO42",2284
1275,"Facility/Berkeley To Satellite/LEO42",2028
1280,"Facility/Berkeley To Satellite/LEO42",3300
1282,"Facility/Berkeley To Satellite/LEO42",3705
1370,"Facility/Berkeley To Satellite/LEO42",3743
1375,"Facility/Berkeley To Satellite/LEO42",1998
1380,"Facility/Berkeley To Satellite/LEO42",1450
1385,"Facility/Berkeley To Satellite/LEO42",2916
1387,"Facility/Berkeley To Satellite/LEO42",3703
0,"Facility/Berkeley To Satellite/LEO43",3700
0,"Facility/Berkeley To Satellite/LEO43",3708
488,"Facility/Berkeley To Satellite/LEO43",3723
493,"Facility/Berkeley To Satellite/LEO43",3594
494,"Facility/Berkeley To Satellite/LEO43",3737
586,"Facility/Berkeley To Satellite/LEO43",3703
591,"Facility/Berkeley To Satellite/LEO43",2008
596,"Facility/Berkeley To Satellite/LEO43",1558
601,"Facility/Berkeley To Satellite/LEO43",3019
603,"Facility/Berkeley To Satellite/LEO43",3743
692,"Facility/Berkeley To Satellite/LEO43",3704
697,"Facility/Berkeley To Satellite/LEO43",2193
702,"Facility/Berkeley To Satellite/LEO43",1934
707,"Facility/Berkeley To Satellite/LEO43",3246
708,"Facility/Berkeley To Satellite/LEO43",3742
1248,"Facility/Berkeley To Satellite/LEO43",3742
1253,"Facility/Berkeley To Satellite/LEO43",2484
1258,"Facility/Berkeley To Satellite/LEO43",2429
1263,"Facility/Berkeley To Satellite/LEO43",3650
1263,"Facility/Berkeley To Satellite/LEO43",3707
1353,"Facility/Berkeley To Satellite/LEO43",3743
1358,"Facility/Berkeley To Satellite/LEO43",1919
1363,"Facility/Berkeley To Satellite/LEO43",1209
1368,"Facility/Berkeley To Satellite/LEO43",2747
1370,"Facility/Berkeley To Satellite/LEO43",3702
569,"Facility/Berkeley To Satellite/LEO44",3705
574,"Facility/Berkeley To Satellite/LEO44",2152
579,"Facility/Berkeley To Satellite/LEO44",1904
584,"Facility/Berkeley To Satellite/LEO44",3294
585,"Facility/Berkeley To Satellite/LEO44",3742
674,"Facility/Berkeley To Satellite/LEO44",3703
679,"Facility/Berkeley To Satellite/LEO44",2037
684,"Facility/Berkeley To Satellite/LEO44",1588
689,"Facility/Berkeley To Satellite/LEO44",2987
691,"Facility/Berkeley To Satellite/LEO44",3743
786,"Facility/Berkeley To Satellite/LEO44",3724
791,"Facility/Berkeley To Satellite/LEO44",3670
792,"Facility/Berkeley To Satellite/LEO44",3737
1231,"Facility/Berkeley To Satellite/LEO44",3741
1236,"Facility/Berkeley To Satellite/LEO44",2722
1241,"Facility/Berkeley To Satellite/LEO44",2865
1245,"Facility/Berkeley To Satellite/LEO44",3710
1335,"Facility/Berkeley To Satellite/LEO44",3743
1340,"Facility/Berkeley To Satellite/LEO44",1895
1345,"Facility/Berkeley To Satellite/LEO44",1099
1350,"Facility/Berkeley To Satellite/LEO44",2667
1353,"Facility/Berkeley To Satellite/LEO44",3701
60,"Facility/Berkeley To Satellite/LEO45",3734
63,"Facility/Berkeley To Satellite/LEO45",3728
552,"Facility/Berkeley To Satellite/LEO45",3707
557,"Facility/Berkeley To Satellite/LEO45",2339
562,"Facility/Berkeley To Satellite/LEO45",2297
567,"Facility/Berkeley To Satellite/LEO45",3637
567,"Facility/Berkeley To Satellite/LEO45",3742
656,"Facility/Berkeley To Satellite/LEO45",3702
661,"Facility/Berkeley To Satellite/LEO45",1925
666,"Facility/Berkeley To Satellite/LEO45",1311
671,"Facility/Berkeley To Satellite/LEO45",2808
673,"Facility/Berkeley To Satellite/LEO45",3743
766,"Facility/Berkeley To Satellite/LEO45",3717
771,"Facility/Berkeley To Satellite/LEO45",3223
776,"Facility/Berkeley To Satellite/LEO45",3740
1214,"Facility/Berkeley To Satellite/LEO45",3740
1219,"Facility/Berkeley To Satellite/LEO45",2998
1224,"Facility/Berkeley To Satellite/LEO45",3351
1226,"Facility/Berkeley To Satellite/LEO45",3714
1318,"Facility/Berkeley To Satellite/LEO45",3743
1323,"Facility/Berkeley To Satellite/LEO45",1921
1328,"Facility/Berkeley To Satellite/LEO45",1159
1333,"Facility/Berkeley To Satellite/LEO45",2690
1335,"Facility/Berkeley To Satellite/LEO45",3701
1424,"Facility/Berkeley To Satellite/LEO45",3742
1429,"Facility/Berkeley To Satellite/LEO45",2506
1434,"Facility/Berkeley To Satellite/LEO45",2573
1438,"Facility/Berkeley To Satellite/LEO45",3708
40,"Facility/Berkeley To Satellite/LEO46",3739
45,"Facility/Berkeley To Satellite/LEO46",3358
48,"Facility/Berkeley To Satellite/LEO46",3720
535,"Facility/Berkeley To Satellite/LEO46",3709
540,"Facility/Berkeley To Satellite/LEO46",2569
545,"Facility/Berkeley To Satellite/LEO46",2728
549,"Facility/Berkeley To Satellite/LEO46",3741
638,"Facility/Berkeley To Satellite/LEO46",3701
643,"Facility/Berkeley To Satellite/LEO46",1867
648,"Facility/Berkeley To Satellite/LEO46",1143
653,"Facility/Berkeley To Satellite/LEO46",2715
656,"Facility/Berkeley To Satellite/LEO46",3743
747,"Facility/Berkeley To Satellite/LEO46",3713
752,"Facility/Berkeley To Satellite/LEO46",2897
757,"Facility/Berkeley To Satellite/LEO46",3217
760,"Facility/Berkeley To Satellite/LEO46",3741
1198,"Facility/Berkeley To Satellite/LEO46",3739
1203,"Facility/Berkeley To Satellite/LEO46",3340
1206,"Facility/Berkeley To Satellite/LEO46",3719
1300,"Facility/Berkeley To Satellite/LEO46",3743
1305,"Facility/Berkeley To Satellite/LEO46",2000
1310,"Facility/Berkeley To Satellite/LEO46",1365
1315,"Facility/Berkeley To Satellite/LEO46",2806
1318,"Facility/Berkeley To Satellite/LEO46",3702
1406,"Facility/Berkeley To Satellite/LEO46",3742
1411,"Facility/Berkeley To Satellite/LEO46",2294
1416,"Facility/Berkeley To Satellite/LEO46",2156
1421,"Facility/Berkeley To Satellite/LEO46",3489
1422,"Facility/Berkeley To Satellite/LEO46",3706
0,"Facility/Maui_HI_AMOS To Satellite/GEO2",39947
5,"Facility/Maui_HI_AMOS To Satellite/GEO2",39947
10,"Facility/Maui_HI_AMOS To Satellite/GEO2",39947
15,"Facility/Maui_HI_AMOS To Satellite/GEO2",39947
20,"Facility/Maui_HI_AMOS To Satellite/GEO2",39947
25,"Facility/Maui_HI_AMOS To Satellite/GEO2",39947
30,"Facility/Maui_HI_AMOS To Satellite/GEO2",39947
35,"Facility/Maui_HI_AMOS To Satellite/GEO2",39947
40,"Facility/Maui_HI_AMOS To Satellite/GEO2",39947
45,"Facility/Maui_HI_AMOS To Satellite/GEO2",39947
50,"Facility/Maui_HI_AMOS To Satellite/GEO2",39947
55,"Facility/Maui_HI_AMOS To Satellite/GEO2",39947
60,"Facility/Maui_HI_AMOS To Satellite/GEO2",39947
65,"Facility/Maui_HI_AMOS To Satellite/GEO2",39947
70,"Facility/Maui_HI_AMOS To Satellite/GEO2",39947
75,"Facility/Maui_HI_AMOS To Satellite/GEO2",39947
80,"Facility/Maui_HI_AMOS To Satellite/GEO2",39947
85,"Facility/Maui_HI_AMOS To Satellite/GEO2",39947
90,"Facility/Maui_HI_AMOS To Satellite/GEO2",39947
95,"Facility/Maui_HI_AMOS To Satellite/GEO2",39947
100,"Facility/Maui_HI_AMOS To Satellite/GEO2",39947
105,"Facility/Maui_HI_AMOS To Satellite/GEO2",39947
110,"Facility/Maui_HI_AMOS To Satellite/GEO2",39947
115,"Facility/Maui_HI_AMOS To Satellite/GEO2",39947
120,"Facility/Maui_HI_AMOS To Satellite/GEO2",39947
125,"Facility/Maui_HI_AMOS To Satellite/GEO2",39947
130,"Facility/Maui_HI_AMOS To Satellite/GEO2",39947
135,"Facility/Maui_HI_AMOS To Satellite/GEO2",39946
140,"Facility/Maui_HI_AMOS To Satellite/GEO2",39946
145,"Facility/Maui_HI_AMOS To Satellite/GEO2",39946
150,"Facility/Maui_HI_AMOS To Satellite/GEO2",39946
155,"Facility/Maui_HI_AMOS To Satellite/GEO2",39946
160,"Facility/Maui_HI_AMOS To Satellite/GEO2",39946
165,"Facility/Maui_HI_AMOS To Satellite/GEO2",39946
170,"Facility/Maui_HI_AMOS To Satellite/GEO2",39946
175,"Facility/Maui_HI_AMOS To Satellite/GEO2",39946
180,"Facility/Maui_HI_AMOS To Satellite/GEO2",39946
185,"Facility/Maui_HI_AMOS To Satellite/GEO2",39946
190,"Facility/Maui_HI_AMOS To Satellite/GEO2",39946
195,"Facility/Maui_HI_AMOS To Satellite/GEO2",39946
200,"Facility/Maui_HI_AMOS To Satellite/GEO2",39946
205,"Facility/Maui_HI_AMOS To Satellite/GEO2",39946
210,"Facility/Maui_HI_AMOS To Satellite/GEO2",39946
215,"Facility/Maui_HI_AMOS To Satellite/GEO2",39946
220,"Facility/Maui_HI_AMOS To Satellite/GEO2",39946
225,"Facility/Maui_HI_AMOS To Satellite/GEO2",39946
230,"Facility/Maui_HI_AMOS To Satellite/GEO2",39946
235,"Facility/Maui_HI_AMOS To Satellite/GEO2",39946
240,"Facility/Maui_HI_AMOS To Satellite/GEO2",39946
245,"Facility/Maui_HI_AMOS To Satellite/GEO2",39946
250,"Facility/Maui_HI_AMOS To Satellite/GEO2",39946
255,"Facility/Maui_HI_AMOS To Satellite/GEO2",39946
260,"Facility/Maui_HI_AMOS To Satellite/GEO2",39946
265,"Facility/Maui_HI_AMOS To Satellite/GEO2",39946
270,"Facility/Maui_HI_AMOS To Satellite/GEO2",39946
275,"Facility/Maui_HI_AMOS To Satellite/GEO2",39945
280,"Facility/Maui_HI_AMOS To Satellite/GEO2",39945
285,"Facility/Maui_HI_AMOS To Satellite/GEO2",39945
290,"Facility/Maui_HI_AMOS To Satellite/GEO2",39945
295,"Facility/Maui_HI_AMOS To Satellite/GEO2",39945
300,"Facility/Maui_HI_AMOS To Satellite/GEO2",39945
305,"Facility/Maui_HI_AMOS To Satellite/GEO2",39945
310,"Facility/Maui_HI_AMOS To Satellite/GEO2",39945
315,"Facility/Maui_HI_AMOS To Satellite/GEO2",39945
320,"Facility/Maui_HI_AMOS To Satellite/GEO2",39945
325,"Facility/Maui_HI_AMOS To Satellite/GEO2",39945
330,"Facility/Maui_HI_AMOS To Satellite/GEO2",39945
335,"Facility/Maui_HI_AMOS To Satellite/GEO2",39945
340,"Facility/Maui_HI_AMOS To Satellite/GEO2",39945
345,"Facility/Maui_HI_AMOS To Satellite/GEO2",39945
350,"Facility/Maui_HI_AMOS To Satellite/GEO2",39945
355,"Facility/Maui_HI_AMOS To Satellite/GEO2",39945
360,"Facility/Maui_HI_AMOS To Satellite/GEO2",39945
365,"Facility/Maui_HI_AMOS To Satellite/GEO2",39945
370,"Facility/Maui_HI_AMOS To Satellite/GEO2",39945
375,"Facility/Maui_HI_AMOS To Satellite/GEO2",39945
380,"Facility/Maui_HI_AMOS To Satellite/GEO2",39945
385,"Facility/Maui_HI_AMOS To Satellite/GEO2",39945
390,"Facility/Maui_HI_AMOS To Satellite/GEO2",39945
395,"Facility/Maui_HI_AMOS To Satellite/GEO2",39945
400,"Facility/Maui_HI_AMOS To Satellite/GEO2",39945
405,"Facility/Maui_HI_AMOS To Satellite/GEO2",39945
